"","unitid","year","instatetuition","costs","faculty","white_cohortsize"
"9138","203775",2009,20730,38.197102,110,432
"9139","203775",2010,21954,39.131812,107,330
"9140","203845",1991,11800,20.074519,73,206
"9141","203845",1992,12370,21.779082,72,360
"9142","203845",1993,13170,21.287665,69,324
"9143","203845",1995,14850,25.206353,71,231
"9144","203845",1996,15490,25.738121,71,239
"9145","203845",1997,15950,22.07927,71,284
"9146","203845",1998,16790,22.981899,73,294
"9147","203845",1999,17310,23.876858,75,244
"9148","203845",2000,18010,24.638029,76,262
"9149","203845",2001,18838,25.556049,77,300
"9150","203845",2002,19762,26.963981,76,231
"9151","203845",2003,20356,28.22678,78,328
"9152","203845",2004,21170,29.897823,94,365
"9153","203845",2005,22070,31.905607,96,309
"9154","203845",2006,23200,33.939295,94,315
"9155","203845",2007,24220,36.53662,97,308
"9156","203845",2008,25430,39.105535,103,308
"9157","203845",2009,26386,42.377923,104,290
"9158","203845",2010,27640,41.597312,108,276
"9159","204024",1991,3692,185.866635,769,3053
"9160","204024",1992,4024,198.405828,750,2779
"9161","204024",1993,4226,200.940949,763,3021
"9162","204024",1995,4810,216.603573,766,2896
"9163","204024",1996,5158,233.67457,756,2984
"9164","204024",1997,5466,249.479193,750,3039
"9165","204024",1998,5786,266.171757,767,2983
"9166","204024",1999,5052,276.516992,772,3185
"9167","204024",2000,5358,302.333377,793,2973
"9168","204024",2001,5796,326.584451,814,3005
"9169","204024",2002,6386,348.796873,807,3168
"9170","204024",2003,7019,369.639274,825,2927
"9171","204024",2004,18236,393.407718,849,2900
"9172","204024",2005,19877,421.399202,832,2679
"9173","204024",2006,20991,451.402651,813,3155
"9174","204024",2007,8443,481.273761,828,2985
"9175","204024",2008,8178,459.923777,867,3052
"9176","204024",2009,10122,479.890319,827,2686
"9177","204024",2010,10427,509.61079,850,3029
"9178","204185",1991,11320,23.470421,79,374
"9179","204185",1992,11200,23.909799,79,340
"9180","204185",1993,12320,24.891769,78,370
"9181","204185",1995,13480,29.148048,85,445
"9182","204185",1996,13880,31.711685,90,451
"9183","204185",1997,14290,24.872686,98,517
"9184","204185",1998,14480,26.059414,105,533
"9185","204185",1999,14080,28.418511,111,545
"9186","204185",2000,14720,30.149081,115.5,516
"9187","204185",2001,15440,33.738107,120,548
"9188","204185",2002,16240,34.727948,126,511
"9189","204185",2003,16900,37.732891,128,548
"9190","204185",2004,18560,40.426061,128,486
"9191","204185",2005,19600,43.36226,123,458
"9192","204185",2006,20720,41.895264,124,548
"9193","204185",2007,21800,43.390522,125,502
"9194","204185",2008,22870,44.263843,125,539
"9195","204185",2009,23630,47.949536,124,464
"9196","204185",2010,24500,48.993982,126,523
"9197","204194",1991,5750,11.606392,57,222
"9198","204194",1992,6230,12.690462,55,274
"9199","204194",1993,7190,14.036023,51,330
"9200","204194",1995,8590,18.251949,61,366
"9201","204194",1996,9240,21.350696,67,388
"9202","204194",1997,9430,20.274893,66,325
"9203","204194",1998,10124,21.00088,66,335
"9204","204194",1999,10792,22.495438,74,375
"9205","204194",2000,11468,24.389932,72.5,343
"9206","204194",2001,12122,27.162993,71,310
"9207","204194",2002,12810,28.568318,72,315
"9208","204194",2003,13794,30.455076,87,357
"9209","204194",2004,14482,32.165633,90,292
"9210","204194",2005,15384,34.499998,101,355
"9211","204194",2006,16366,37.111769,112,324
"9212","204194",2007,17544,38.172918,116,334
"9213","204194",2008,18770,36.765004,119,348
"9214","204194",2009,19730,38.989901,108,278
"9215","204194",2010,20700,38.556466,106,355
"9216","204617",1991,7020,11.239344,52,132
"9217","204617",1992,7370,12.820227,53,141
"9218","204617",1993,7730,13.858256,53,153
"9219","204617",1995,8490,16.462636,57,119
"9220","204617",1996,8910,15.397779,56,135
"9221","204617",1997,9350,14.984692,54,143
"9222","204617",1998,9790,15.774291,57,142
"9223","204617",1999,10250,16.992874,55,129
"9224","204617",2000,10710,19.700807,57.5,120
"9225","204617",2001,12530,21.209939,60,133
"9226","204617",2002,16200,23.624202,61,199
"9227","204617",2003,17200,25.709814,60,221
"9228","204617",2004,18000,25.696196,64,349
"9229","204617",2005,19400,27.358204,66,298
"9230","204617",2006,20500,29.836325,70,258
"9231","204617",2007,21720,30.749572,68,307
"9232","204617",2008,22990,32.878649,72,266
"9233","204617",2009,24116,34.862668,75,201
"9234","204617",2010,24780,37.458282,74,163
"9235","204796",1991,2568,1182.441182,1960,4641
"9236","204796",1992,2799,1310.605399,1925,4458
"9237","204796",1993,2940,1291.432401,1922,4340
"9238","204796",1995,3273,1475.886784,1794,4696
"9239","204796",1996,3468,1449.156679,1853,4920
"9240","204796",1997,3687,1488.25369,1979,4671
"9241","204796",1998,3906,1634.147441,1946,4950
"9242","204796",1999,3780,1720.01204,2075,4806
"9243","204796",2000,4005,1953.264579,2044.5,4584
"9244","204796",2001,4410,2060.759969,2014,4568
"9245","204796",2002,5304,2240.293807,2006,4606
"9246","204796",2003,6228,2428.951409,2181,5067
"9247","204796",2004,7077,2722.321327,2178,4917
"9248","204796",2005,7509,3003.00159,2072,4783
"9249","204796",2006,7983,3285.884749,2158,5059
"9250","204796",2007,7983,3578.71934,2173,4978
"9251","204796",2008,7983,3827.289168,2167,4905
"9252","204796",2009,7983,3990.319458,2160,5297
"9253","204796",2010,8541,4240.565511,2133,4981
"9254","204857",1991,2967,213.892042,693,2927
"9255","204857",1992,3234,223.997468,680,2985
"9256","204857",1993,3384,229.869156,687,2940
"9257","204857",1995,3666,272.36418,718,3114
"9258","204857",1996,4080,291.182964,739,2922
"9259","204857",1997,4275,305.973667,723,3045
"9260","204857",1998,4530,326.294182,695,3123
"9261","204857",1999,4800,349.252929,697,3201
"9262","204857",2000,5085,367.76493,697.5,3359
"9263","204857",2001,5493,384.940928,698,3490
"9264","204857",2002,6336,372.944404,724,3406
"9265","204857",2003,7128,385.017363,746,3359
"9266","204857",2004,7770,397.251899,737,3498
"9267","204857",2005,8235,422.214569,869,3744
"9268","204857",2006,8727,430.61779,873,3668
"9269","204857",2007,8907,462.914373,854,3571
"9270","204857",2008,8907,465.069029,881,3457
"9271","204857",2009,8973,498.346521,907,3591
"9272","204857",2010,9603,574.716179,898,3476
"9273","206330",1991,7155,9.643245,33,122
"9274","206330",1992,8075,10.371839,34,95
"9275","206330",1993,9025,11.394986,37,131
"9276","206330",1995,9454,12.407485,36,140
"9277","206330",1996,9824,13.844677,36,166
"9278","206330",1997,10172,7.152293,32,75
"9279","206330",1998,10530,6.8131,34,109
"9280","206330",1999,10846,7.413615,38,104
"9281","206330",2000,11388,8.22537,40.5,165
"9282","206330",2001,11844,9.455549,43,142
"9283","206330",2002,12820,9.893068,47,114
"9284","206330",2003,13540,11.842468,50,161
"9285","206330",2004,14220,13.680889,50,151
"9286","206330",2005,15050,14.180573,52,204
"9287","206330",2006,16254,14.610324,53,199
"9288","206330",2007,17544,15.72361,52,171
"9289","206330",2008,18960,16.872316,52,128
"9290","206330",2009,19600,16.763186,55,132
"9291","206330",2010,20188,16.589764,55,86
"9292","206589",1991,13410,45.679929,131,385
"9293","206589",1992,14380,47.185408,127,377
"9294","206589",1993,15425,48.266982,122,454
"9295","206589",1995,17600,51.45569,123,381
"9296","206589",1996,18380,56.665532,127,429
"9297","206589",1997,19230,47.241808,128,448
"9298","206589",1998,19940,49.065521,127,436
"9299","206589",1999,25950,53.009736,130,432
"9300","206589",2000,21520,55.812133,132,416
"9301","206589",2001,22282,60.921684,134,438
"9302","206589",2002,23687,65.939353,141,380
"9303","206589",2003,24885,65.826349,140,416
"9304","206589",2004,26380,70.60663,145,361
"9305","206589",2005,28030,68.211726,133,431
"9306","206589",2006,29840,71.643104,137,358
"9307","206589",2007,31630,74.587078,167,395
"9308","206589",2008,33520,76.070428,160,351
"9309","206589",2009,34690,72.728223,164,327
"9310","206589",2010,36320,72.966328,167,432
"9311","206604",1991,2674,154.045968,495,1860
"9312","206604",1992,2934,156.090186,493,1672
"9313","206604",1993,3084,158.300309,493,1658
"9314","206604",1995,3429,174.241561,480,1586
"9315","206604",1996,3600,185.29337,489,1514
"9316","206604",1997,3708,192.172317,482,1605
"9317","206604",1998,3930,202.90718,481,1638
"9318","206604",1999,4128,217.798248,445,1617
"9319","206604",2000,4335,231.448176,465,1709
"9320","206604",2001,4596,239.823917,485,1709
"9321","206604",2002,5262,243.011984,530,1732
"9322","206604",2003,5682,262.390831,528,1739
"9323","206604",2004,6245,279.689037,595,1665
"9324","206604",2005,6619,301.183606,597,1717
"9325","206604",2006,7018,313.426879,625,1629
"9326","206604",2007,7018,344.335415,649,1726
"9327","206604",2008,7018,360.572579,665,1866
"9328","206604",2009,7263,374.112762,665,1790
"9329","206604",2010,7518,397.063459,657,1877
"9330","206622",1991,9700,54.053612,229,634
"9331","206622",1992,10450,59.264195,231,592
"9332","206622",1993,10970,63.819631,230,623
"9333","206622",1995,12270,71.600906,221,628
"9334","206622",1996,12950,76.739334,231,697
"9335","206622",1997,13650,64.579493,229,675
"9336","206622",1998,14400,69.347613,223,755
"9337","206622",1999,14950,72.958926,230,681
"9338","206622",2000,15680,77.417919,228.5,678
"9339","206622",2001,16540,89.83761,227,708
"9340","206622",2002,17780,95.523392,268,659
"9341","206622",2003,18850,102.526841,278,672
"9342","206622",2004,20100,110.642002,282,725
"9343","206622",2005,21850,113.241532,294,607
"9344","206622",2006,23270,119.824316,298,654
"9345","206622",2007,23990,124.357032,309,706
"9346","206622",2008,26250,130.392696,309,686
"9347","206622",2009,27900,136.877748,313,1019
"9348","206622",2010,29300,144.450304,330,836
"9349","206695",1991,2415,103.473403,475,1665
"9350","206695",1992,2640,106.029814,465,1649
"9351","206695",1993,2772,105.717233,459,1708
"9352","206695",1995,3084,125.826217,453,1661
"9353","206695",1996,3336,107.573682,421,1429
"9354","206695",1997,3558,106.605649,418,1480
"9355","206695",1998,3762,112.274935,412,1553
"9356","206695",1999,3783,120.326142,402,1580
"9357","206695",2000,3876,129.650055,394.5,1563
"9358","206695",2001,4083,146.658652,387,1566
"9359","206695",2002,4868,137.674553,402,1548
"9360","206695",2003,4320,151.463192,407,1574
"9361","206695",2004,4647,155.239012,422,1561
"9362","206695",2005,5000,164.887394,427,1503
"9363","206695",2006,5364,171.084695,426,1589
"9364","206695",2007,5364,176.030151,429,1487
"9365","206695",2008,5364,185.90762,440,1579
"9366","206695",2009,6727,194.250251,447,1755
"9367","206695",2010,6970,209.997945,456,1803
"9368","206914",1991,1377,24.854263,186,329
"9369","206914",1992,1377,27.689414,185,394
"9370","206914",1993,1510,28.042075,177,447
"9371","206914",1995,1362,27.299934,175,435
"9372","206914",1996,1759,28.886842,165,441
"9373","206914",1997,1872,32.188752,171,424
"9374","206914",1998,1895,32.94733,168,406
"9375","206914",1999,1470,35.6465,180,430
"9376","206914",2000,1470,36.406959,185,367
"9377","206914",2001,1572,36.924559,190,430
"9378","206914",2002,1682,38.884499,190,372
"9379","206914",2003,1950,39.431025,178,385
"9380","206914",2004,2100,41.467715,180,466
"9381","206914",2005,2220,46.716701,184,396
"9382","206914",2006,2352,49.827142,172,376
"9383","206914",2007,2571,52.962379,175,379
"9384","206914",2008,2805,56.620532,167,389
"9385","206914",2009,2805,60.099956,183,410
"9386","206914",2010,2963,62.604126,184,378
"9387","207209",1991,1347,21.087955,70,53
"9388","207209",1992,1360,25.40991,69,55
"9389","207209",1993,1441,24.383527,110,36
"9390","207209",1995,1707,26.101961,103,29
"9391","207209",1996,1707,28.106617,112,29
"9392","207209",1997,1893,32.386364,110,18
"9393","207209",1998,1896,31.055206,130,9
"9394","207209",1999,1410,34.968543,126,9
"9395","207209",2000,1485,26.696678,126.5,19
"9396","207209",2001,635,31.667948,127,9
"9397","207209",2002,1635,33.490998,142,23
"9398","207209",2003,1818,47.760274,143,23
"9399","207209",2004,1909,48.25616,149,14
"9400","207209",2005,1946,51.465273,109,14
"9401","207209",2006,2190,51.488429,155,18
"9402","207209",2007,2409,40.268052,152,21
"9403","207209",2008,2640,33.700296,145,10
"9404","207209",2009,2640,38.196546,154,9
"9405","207209",2010,2772,60.282405,139,17
"9406","207306",1991,1423,10.782536,79,323
"9407","207306",1992,1423,11.783202,81,296
"9408","207306",1993,1423,13.237628,77,211
"9409","207306",1995,1718,12.52655,78,226
"9410","207306",1996,1748,12.816145,78,204
"9411","207306",1997,1834,16.335172,81,259
"9412","207306",1998,1874,18.030099,81,258
"9413","207306",1999,1584,16.492992,85,276
"9414","207306",2000,1584,15.644029,89,297
"9415","207306",2001,1641,18.271013,93,276
"9416","207306",2002,1756,18.21318,80,253
"9417","207306",2003,2015,18.563929,85,271
"9418","207306",2004,2263,19.346449,83,248
"9419","207306",2005,2604,19.813068,86,229
"9420","207306",2006,2922,20.98747,85,192
"9421","207306",2007,3232,21.754412,87,272
"9422","207306",2008,3604,23.934689,88,258
"9423","207306",2009,3604,26.010932,87,280
"9424","207306",2010,3836,26.224857,91,262
"9425","207324",1991,4840,17.222404,73,233
"9426","207324",1992,5280,18.44017,67,309
"9427","207324",1993,5780,18.088245,80,251
"9428","207324",1995,7160,23.133141,79,281
"9429","207324",1996,7500,30.396485,69,409
"9430","207324",1997,7600,19.480304,70,390
"9431","207324",1998,8200,31.375603,81,400
"9432","207324",1999,8110,33.729428,80,346
"9433","207324",2000,9700,34.406091,83.5,402
"9434","207324",2001,10500,37.124255,87,409
"9435","207324",2002,11100,36.402658,108,343
"9436","207324",2003,11490,38.016834,87,306
"9437","207324",2004,11780,33.588227,84,469
"9438","207324",2005,12486,38.293764,89,461
"9439","207324",2006,13422,44.188622,102,443
"9440","207324",2007,14020,47.501215,104,431
"9441","207324",2008,14690,51.334639,106,347
"9442","207324",2009,14690,50.162152,110,375
"9443","207324",2010,15600,50.123364,110,379
"9444","207388",1991,1758,252.672887,843,1732
"9445","207388",1992,1758,276.391645,855,1746
"9446","207388",1993,1882,277.373494,810,1685
"9447","207388",1995,2148,292.244595,824,1953
"9448","207388",1996,2161,300.487583,927,1905
"9449","207388",1997,2356,335.675206,913,1920
"9450","207388",1998,2356,370.754956,844,2141
"9451","207388",1999,1890,398.083551,845,2304
"9452","207388",2000,1890,430.75453,843,2440
"9453","207388",2001,2022,445.732843,841,2499
"9454","207388",2002,2163,453.15848,848,2641
"9455","207388",2003,2596,488.086621,835,2576
"9456","207388",2004,2910,507.409579,908,2560
"9457","207388",2005,3099,520.983329,1023,2630
"9458","207388",2006,3263,554.403087,1058,2567
"9459","207388",2007,3585,596.638391,1039,2450
"9460","207388",2008,3941,634.408414,1052,2333
"9461","207388",2009,3941,684.681298,1064,2248
"9462","207388",2010,4103,706.838394,1068,2519
"9463","207500",1991,1722,237.569,785,1686
"9464","207500",1992,1768,264.968,801,1705
"9465","207500",1993,1901,261.361,778,1671
"9466","207500",1995,2024,277.592,801,1960
"9467","207500",1996,2178,298.585,809,1896
"9468","207500",1997,2309,315.953,834,2083
"9469","207500",1998,2313,357.154,876,2293
"9470","207500",1999,1890,379.715,918,2326
"9471","207500",2000,1890,410.942,927.5,2480
"9472","207500",2001,2022,447.77,937,2782
"9473","207500",2002,2163,472.778,963,2940
"9474","207500",2003,2541,488.725,971,2907
"9475","207500",2004,2778,494.116,976,2778
"9476","207500",2005,2862,543.273,1003,2448
"9477","207500",2006,3006,596.519,1059,2445
"9478","207500",2007,3261,650.783,1113,2858
"9479","207500",2008,3537,711.341,1131,2913
"9480","207500",2009,3537,749.23,1142,2695
"9481","207500",2010,3678,750.785,1135,2117
"9482","207722",1991,1316,8.525152,54,174
"9483","207722",1992,1316,9.622918,54,192
"9484","207722",1993,1408,9.53276,53,180
"9485","207722",1995,1538,10.214084,52,209
"9486","207722",1996,1568,10.032125,52,203
"9487","207722",1997,1725,10.640073,55,184
"9488","207722",1998,1740,11.202434,55,231
"9489","207722",1999,1470,11.569701,55,179
"9490","207722",2000,1176,12.307457,53.5,149
"9491","207722",2001,1699,12.884392,52,203
"9492","207722",2002,1699,13.716936,54,216
"9493","207722",2003,1680,13.547454,49,216
"9494","207722",2004,1824,13.213707,49,187
"9495","207722",2005,1992,14.927518,51,182
"9496","207722",2006,2112,15.940272,56,156
"9497","207722",2007,2304,17.411899,58,150
"9498","207722",2008,2616,17.46157,56,142
"9499","207722",2009,2616,18.6898,58,121
"9500","207722",2010,2808,19.437661,57,143
"9501","207847",1991,1340,26.0099,146,323
"9502","207847",1992,1350,28.12039,151,298
"9503","207847",1993,1494,29.80127,148,336
"9504","207847",1995,1665,30.95411,148,347
"9505","207847",1996,1687,30.545483,147,361
"9506","207847",1997,1879,31.399941,148,339
"9507","207847",1998,1889,32.515849,155,316
"9508","207847",1999,1485,34.382026,149,316
"9509","207847",2000,1372,34.557653,145.5,307
"9510","207847",2001,1467,39.585643,142,361
"9511","207847",2002,1569,39.535768,145,392
"9512","207847",2003,1950,39.955724,139,395
"9513","207847",2004,2126,42.4767,134,360
"9514","207847",2005,2195,42.284682,135,352
"9515","207847",2006,2897,47.604112,140,337
"9516","207847",2007,3249,51.687783,141,376
"9517","207847",2008,3639,51.239503,141,321
"9518","207847",2009,3639,53.808331,142,355
"9519","207847",2010,3875,54.494473,141,350
"9520","207865",1991,1295,29.47737,221,767
"9521","207865",1992,1310,31.03076,222,855
"9522","207865",1993,1392,30.936353,214,704
"9523","207865",1995,1599,35.466941,215,671
"9524","207865",1996,1599,34.505528,210,671
"9525","207865",1997,1798,36.431061,206,632
